c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	rass_name1	rass_name2	rass_ra	rass_dec	rass_pos_err	rass_l	rass_b	rass_ML	rass_counts	rass_counts_err	rass_count_rate	rass_count_rate_err	rass_exp_time	rass_hardness_ratio	rass_HR2	rass_HR3	rass_HR4
1	0.43	13.7	1.2057	0.2258	1.0186	6.51E-13	7.29E-14	5.40E-13	8.10E-14	1.4432	0.2703	2.0091	4.17E-13	4.67E-14	2.89E-13	4.34E-14	253.533951	39.430644	8.93	5210	91.5	108	3108.6	3002.2	19.69	1.72	2RXS	J165407.4+392538	253.53122	39.42749	9.39	38.77889	61.32352	67.96	62.65	9.406969	0.1156	0.0174	542.13	-0.518	0.095	0.464	0.215
1	0.51	27.5	0.9204	0.3306	0.2336	2.03E-13	5.89E-14	2.21E-13	4.68E-14	0.7152	0.2569	0.9599	2.91E-13	8.44E-14	4.07E-13	8.64E-14	213.695939	39.480299	3.45	7912	16.5	19	1468.5	1489.7	24.62	0.89	2RXS	J141446.9+392821	213.69547	39.47268	8.9	68.74094	48.90321	34.3	34.66	7.353914	0.0675	0.0143	513.13	0.143	0.186	0.045	0.195
1	0.5	22	0.5974	0.2649	0.9866	1.62E-13	3.50E-14	2.71E-13	1.05E-13	0	0	0	0	0	0	0	18.23483	39.48467	4.62	8464	31.3	33.8	5977.6	6126.2	27.29	5.96	2RXS	J011255.3+392845	18.23078	39.47941	16.53	-23.20432	29.16225	9.7	11.1	4.296036	0.0303	0.0117	366.44	0.576	0.263	0.139	0.279
1	1.67	53.1	0.4979	0.094	3.2048	2.99E-13	3.64E-14	6.00E-13	8.68E-14	0.4966	0.0938	3.2148	3.06E-13	3.72E-14	6.16E-13	8.89E-14	141.86257	39.49634	8.22	554	91.5	127.3	6420.9	6329.9	27.84	1.47	2RXS	J092728.8+393035	141.87016	39.50987	10.41	46.24617	23.21756	79.15	64.24	9.281004	0.1417	0.0205	453.52	-0.161	0.107	-0.531	0.142
1	0.44	32.2	1.2004	0.5814	0.3628	2.02E-13	8.07E-14	1.68E-13	4.59E-14	0	0	0	0	0	0	0	258.045786	39.577591	2.5	3090	8.7	6.3	1131.8	1169.4	15.86	2.93	2RXS	J171211.1+393407	258.04663	39.56867	8.48	35.33588	62.18032	22.53	21.53	5.879181	0.026	0.0071	827.85	1	0.689	0.402	0.409
1	0.43	13.4	1.9845	0.5592	2.482	3.84E-13	6.26E-14	1.94E-13	4.45E-14	1.7897	0.5043	2.1271	4.52E-13	7.36E-14	2.53E-13	5.81E-14	250.442184	39.581822	6.14	5694	45.9	52.6	2276	2258.7	19.61	1.08	2RXS	J164147.2+393451	250.4469	39.58098	8.72	41.16322	60.86645	30.65	31.81	7.31438	0.0543	0.0125	586.19	-0.104	0.145	0.188	0.186
1	0.17	9.1	1.4647	0.6267	0.8928	1.47E-13	4.06E-14	1.00E-13	3.26E-14	0	0	0	0	0	0	0	250.545309	39.644743	3.61	5694	19.4	16.5	2515.1	2521.1	13.58	1.07	2RXS	J164211.6+393840	250.5486	39.64462	10.79	41.08905	60.94907	15.21	16.61	5.41653	0.0282	0.0092	589.53	0.266	0.257	-0.362	0.234
1	0.35	26	1.7265	0.9895	0.9148	2.70E-13	1.05E-13	1.56E-13	6.55E-14	0	0	0	0	0	0	0	338.105655	39.647407	2.56	3916	9.2	7.7	1110.8	1126.6	21.39	12.49	2RXS	J223225.4+393916	338.10611	39.65463	16.37	-15.7826	44.40265	7.65	8.89	3.728186	0.0149	0.0063	594.9	0	0	-1	1.128
1	0.35	14.7	0.8325	0.184	0.8407	4.67E-13	8.06E-14	5.61E-13	7.74E-14	0.6523	0.1442	1.9518	5.38E-13	9.30E-14	8.26E-13	1.14E-13	257.756569	39.692176	5.79	3090	44.9	64.7	2498.8	2332	0.84	2.83	2RXS	J171101.0+394145	257.75439	39.69592	9.38	35.57626	62.26525	73.81	78.84	10.88248	0.0885	0.0122	890.89	0.692	0.063	0.321	0.074
1	0.19	8.1	0.7868	0.2061	0.914	2.23E-13	4.30E-14	2.83E-13	5.01E-14	0.7545	0.1977	1.0706	2.24E-13	4.32E-14	2.96E-13	5.25E-14	214.097782	39.748776	5.18	7912	35.1	47	2859.1	2820.9	0.38	0.9	2RXS	J141623.6+394447	214.09845	39.74659	9.37	68.33636	49.29631	49.91	45.48	8.052945	0.0862	0.0153	527.72	-0.333	0.152	0.264	0.266
1	0.79	42.7	1.9988	0.9292	1.4252	1.99E-13	6.03E-14	9.96E-14	3.51E-14	1.8994	0.883	1.3325	2.11E-13	6.40E-14	1.11E-13	3.92E-14	250.392157	39.750352	3.3	2060	14.4	13.3	1371.6	1355.5	16.63	1.06	2RXS	J164135.8+394539	250.39931	39.76087	10.93	41.21083	61.02938	11.26	16.76	5.908366	0.0281	0.0099	595.25	-0.236	0.17	-0.014	0.253
1	0.58	17.5	1.5831	0.0334	23.7672	4.05E-11	4.13E-13	2.56E-11	4.73E-13	1.6352	0.0345	25.5216	4.01E-11	4.08E-13	2.45E-11	4.54E-13	253.473856	39.759276	98.2	5210	9719.9	12263.8	5323	5163.1	0.38	1.74	2RXS	J165352.2+394531	253.46758	39.7588	1.23	38.85887	61.63381	12100.57	2977.3	55.067936	5.4415	0.1006	547.15	-0.131	0.015	0.046	0.023
1	0.75	55.3	1.1793	0.5787	0.3351	1.17E-13	4.01E-14	9.96E-14	3.51E-14	1.1206	0.5499	0.2319	1.25E-13	4.25E-14	1.11E-13	3.92E-14	250.416776	39.76831	2.93	5694	13.8	16.6	2227.9	2062.4	15.39	1.06	2RXS	J164135.8+394539	250.39931	39.76087	10.93	41.21083	61.02938	11.26	16.76	5.908366	0.0281	0.0099	595.25	-0.236	0.17	-0.014	0.253
1	0.15	10.9	2.135	1.1965	1.223	1.61E-13	6.31E-14	7.54E-14	3.02E-14	0	0	0	0	0	0	0	226.947606	39.79409	2.55	8365	9.2	9.8	1155.8	1157.9	11.35	1.31	2RXS	J150748.3+394734	226.95126	39.79294	15.71	59.10897	54.15005	7.39	13.74	5.50114	0.019	0.0076	722.09	1	0.674	0.361	0.286
1	2.4	179.9	0.6503	0.4363	0.6309	5.51E-14	2.74E-14	8.48E-14	3.82E-14	0	0	0	0	0	0	0	145.470717	39.808308	2.01	4621	8.5	13.6	3284.2	3309.9	6.88	1.54	2RXS	J094201.4+394559	145.5062	39.76643	17.35	49.03706	24.43885	6.82	8.63	3.883385	0.0194	0.0087	443.84	9.999	9.999	9.999	9.999
1	1.21	37	1.739	0.1538	6.5975	2.26E-12	1.09E-13	1.30E-12	9.60E-14	1.5821	0.1399	5.4688	2.61E-12	1.26E-13	1.65E-12	1.22E-13	250.751798	39.814756	20.69	5694	451.8	542	3776.1	3707.4	0.38	1.04	2RXS	J164258.7+394821	250.7448	39.80601	5.32	40.94862	61.14545	359.81	221.16	16.374176	0.3703	0.0274	597.31	-0.142	0.054	0.083	0.081
1	0.77	57.9	2.2211	1.1958	1.4293	1.76E-13	5.88E-14	7.92E-14	3.34E-14	0	0	0	0	0	0	0	251.1667	39.815893	2.99	2061	13.3	11.2	1475.8	1431.2	19.47	1.17	2RXS	J164438.8+394800	251.16171	39.80026	18.07	40.62862	61.22618	6.88	12.6	5.316302	0.0213	0.009	591.91	9.999	9.999	9.999	9.999
1	0.81	34.3	1.9612	0.7578	1.7245	2.15E-13	5.13E-14	1.10E-13	3.34E-14	0	0	0	0	0	0	0	214.386812	39.820326	4.2	7912	23	26.1	1932.2	1914.8	13.83	0.89	2RXS	J141735.5+394925	214.39832	39.82387	9.4	68.09735	49.4794	17.08	18.72	5.697308	0.0336	0.0102	557.43	0.661	0.522	0.438	0.288
1	0.66	48.6	0.5275	0.2875	1.3636	1.08E-13	5.36E-14	2.05E-13	4.68E-14	0	0	0	0	0	0	0	257.639626	39.842693	2.02	3090	7.6	4.5	1809.4	1774	9.9	2.76	2RXS	J171031.9+395118	257.63312	39.85525	9.21	35.68987	62.40488	28.51	29.97	6.825149	0.0329	0.0075	911.76	0.165	0.293	-1	0.244
1	0.48	15	5.0147	1.4366	6.187	6.33E-13	7.50E-14	1.26E-13	3.29E-14	0	0	0	0	0	0	0	208.44569	39.851576	8.44	3933	79.7	95.3	2327.3	2402.8	27.1	0.97	2RXS	J135345.7+395111	208.44061	39.85308	9.43	71.86581	47.16995	21.02	25.03	6.528735	0.0372	0.0097	672.11	1	0.477	0.596	0.224
2	0.42	23.1	0.7908	0.2882	0.6466	1.44E-13	3.94E-14	1.82E-13	4.37E-14	0.7303	0.2662	0.8623	1.62E-13	4.45E-14	2.22E-13	5.34E-14	250.890264	39.886414	3.65	5694	21.6	27.4	2860.2	2947.9	8.06	1.08	2RXS	J164334.9+395329	250.89552	39.89141	13.22	40.83849	61.25904	23.05	30.52	7.334467	0.051	0.0123	598.48	-0.159	0.182	-0.211	0.248
2	1.21	89.4	0.5097	0.2668	1.4526	9.36E-14	4.35E-14	1.84E-13	4.41E-14	0.4726	0.2474	1.6196	1.05E-13	4.88E-14	2.22E-13	5.34E-14	250.923206	39.904288	2.15	2061	8.6	10.2	1760	1758.9	9.98	1.1	2RXS	J164334.9+395329	250.89552	39.89141	13.22	40.83849	61.25904	23.05	30.52	7.334467	0.051	0.0123	598.48	-0.159	0.182	-0.211	0.248
1	1.49	111.6	0.7469	0.4225	0.5025	8.79E-14	3.41E-14	1.18E-13	4.85E-14	0	0	0	0	0	0	0	145.170063	39.906846	2.58	4621	11.8	15.5	2822.2	2798.5	12.87	1.48	2RXS	J094034.0+395304	145.14206	39.88449	16.64	48.75157	24.44853	8.1	11.05	4.553206	0.0276	0.0114	399.58	-0.499	0.273	-1	0.366
1	0.44	19.4	0.6778	0.3285	0.7046	1.65E-13	3.60E-14	2.43E-13	1.05E-13	0	0	0	0	0	0	0	25.485272	39.917058	4.58	8347	33.7	40.2	6355.3	6111.2	28.06	6.18	2RXS	J014154.7+395458	25.47832	39.91637	15.66	-21.93336	27.22462	8.15	10.03	4.338979	0.0269	0.0116	373.42	-0.34	0.737	1	1.887
1	1.13	85	1.0759	0.6498	0.1208	8.20E-14	3.55E-14	7.62E-14	3.21E-14	0	0	0	0	0	0	0	250.460804	39.955306	2.31	5694	10.8	6.5	2477.2	2432.5	15.75	1.03	2RXS	J164148.6+395840	250.45255	39.97805	18.96	41.18275	61.2494	6.86	13.27	5.588366	0.0218	0.0092	607.34	9.999	9.999	9.999	9.999
1	1.39	106.9	1.3341	0.6377	0.5859	1.49E-13	5.25E-14	1.12E-13	3.61E-14	1.336	0.6386	0.5887	1.48E-13	5.21E-14	1.11E-13	3.58E-14	227.039068	39.972236	2.84	8365	11.7	13.8	1598.8	1575.1	0.38	1.34	2RXS	J150802.8+395936	227.01183	39.99338	24.48	59.01603	54.34914	10.05	20.22	6.536438	0.0278	0.009	726.49	-0.23	0.169	-0.315	0.264
1	1.66	93.4	2.4491	1.2901	1.6429	1.86E-13	5.88E-14	7.58E-14	3.19E-14	0	0	0	0	0	0	0	250.481872	39.991003	3.16	2060	14.5	12.4	1463.8	1425.4	16.23	1.02	2RXS	J164148.6+395840	250.45255	39.97805	18.96	41.18275	61.2494	6.86	13.27	5.588366	0.0218	0.0092	607.34	9.999	9.999	9.999	9.999
2	1	82.1	0.9159	0.3849	0.2135	3.65E-13	1.33E-13	3.98E-13	8.39E-14	0.7149	0.3005	0.8519	4.70E-13	1.71E-13	6.57E-13	1.38E-13	253.702127	40.033947	2.75	2001	9.1	8	560.8	620.6	20.65	1.81	2RXS	J165454.0+400109	253.72508	40.01943	38.24	38.68581	61.93393	11.39	45.93	9.675565	0.0826	0.0174	555.86	0.47	0.105	0.102	0.114
1	1.01	43	0.6988	0.2286	1.0873	2.79E-13	6.78E-14	3.99E-13	8.72E-14	0	0	0	0	0	0	0	138.690512	40.042055	4.11	1941	20.9	22.5	1680.3	1627	8.71	1.79	2RXS	J091444.7+400312	138.68645	40.05359	10.92	43.80301	22.91683	37.41	26.41	5.775562	0.0833	0.0182	317.12	-1	1.587	1	1.806
1	1.43	110.8	1.0099	0.4226	0.0234	1.85E-13	6.24E-14	1.84E-13	4.56E-14	1.022	0.4276	0.0517	1.63E-13	5.48E-14	1.59E-13	3.96E-14	250.376438	40.070242	2.97	2061	13.3	13.9	1344.9	1312.9	23.02	1.02	2RXS	J164133.2+400558	250.3884	40.09963	26.43	41.23857	61.35257	13.95	32.95	8.185563	0.0529	0.0131	622.87	-0.416	0.154	-0.527	0.308
2	0.97	72.4	1.5567	0.8025	0.7939	1.57E-13	6.27E-14	1.01E-13	3.31E-14	0	0	0	0	0	0	0	226.794352	40.086654	2.51	8365	8.7	8.1	1123.2	1097.7	13.54	1.33	2RXS	J150710.4+400624	226.79337	40.10674	16.67	59.15051	54.37141	11.3	18.47	6.042274	0.0253	0.0083	730.16	-0.308	0.243	-0.858	0.408
1	0.97	40.7	0.8515	0.2987	0.4554	3.76E-13	9.27E-14	4.42E-13	1.10E-13	0	0	0	0	0	0	0	40.242487	40.103783	4.06	5181	21.1	24.3	1793.5	1794.7	15.52	7.91	2RXS	J024054.7+400604	40.22806	40.10137	9.13	-18.10997	23.23395	25.63	25.03	6.249887	0.0456	0.0114	549.23	0.96	0.307	0.441	0.195
1	1.5	70.1	0.4626	0.1293	2.7592	2.32E-13	5.25E-14	5.01E-13	8.24E-14	0.3647	0.102	3.4563	3.00E-13	6.79E-14	8.23E-13	1.35E-13	253.203334	40.148841	4.42	5210	29	43.1	2768.9	2762.6	26.59	1.73	2RXS	J165254.5+400920	253.2272	40.15568	22.28	39.07712	61.97452	26.04	60.43	9.926038	0.107	0.0176	564.82	0.427	0.122	0.606	0.113
1	1.64	94.5	0.2824	0.1038	3.8029	1.43E-13	4.69E-14	5.05E-13	8.30E-14	0.2234	0.0821	4.3161	1.84E-13	6.05E-14	8.23E-13	1.35E-13	253.2614	40.158117	3.04	5210	16.9	20.7	2634.6	2649	26	1.75	2RXS	J165254.5+400920	253.2272	40.15568	22.28	39.07712	61.97452	26.04	60.43	9.926038	0.107	0.0176	564.82	0.427	0.122	0.606	0.113
1	1.05	57.6	0.4125	0.1635	2.0894	1.79E-13	5.49E-14	4.34E-13	1.09E-13	0.6404	0.2539	1.128	1.12E-13	3.43E-14	1.75E-13	4.38E-14	40.545113	40.192163	3.26	5181	16.3	16.3	2916.8	2927.6	0.84	8.08	2RXS	J024215.2+401159	40.5634	40.19995	13.93	-17.9102	23.24252	21.1	24.99	6.274617	0.0445	0.0112	561.03	-0.241	0.164	0.213	0.264
1	0.55	24	1.3282	0.386	0.9903	2.41E-13	4.38E-14	1.81E-13	4.10E-14	0.8912	0.259	0.3905	3.72E-13	6.78E-14	4.18E-13	9.46E-14	208.364598	40.288507	5.49	3932	41.8	46.6	3256.7	3143.3	4.15	1.02	2RXS	J135327.2+401654	208.36369	40.28187	13.92	71.63273	47.50676	25.43	34.57	7.828005	0.0522	0.0118	662.2	0.478	0.151	0.111	0.138
1	0.71	34	0.6676	0.2487	1.0068	2.11E-13	4.89E-14	3.16E-13	9.21E-14	0.7901	0.2944	0.6095	1.53E-13	3.55E-14	1.93E-13	5.64E-14	169.204443	40.447249	4.31	488	25.5	33.5	2748.5	2763.7	26.89	1.87	2RXS	J111648.5+402723	169.20236	40.45657	24.93	66.37045	32.59013	13.91	20.85	6.078326	0.0642	0.0187	324.8	-0.416	0.165	0.229	0.319
1	0.66	49.2	1.5434	0.7751	0.8252	1.31E-13	4.75E-14	8.49E-14	2.95E-14	1.0428	0.5237	0.0833	5.84E-15	2.12E-15	5.60E-15	1.95E-15	208.772827	40.61784	2.76	3932	12.4	15.4	1784.3	1700	23.02	1.04	2RXS	J135509.7+403708	208.79076	40.61911	12.44	71.16628	47.96374	11.98	16.4	5.703044	0.0242	0.0084	676.82	-1	0.196	1	0.449
1	0.3	9.6	1.2796	0.2873	1.1903	6.20E-13	5.35E-14	4.84E-13	1.00E-13	1.4954	0.3358	2.0288	4.76E-13	4.11E-14	3.18E-13	6.60E-14	168.667445	40.62683	11.59	488	152.9	193.2	5658.9	5479.3	0.38	1.92	2RXS	J111439.3+403737	168.66394	40.627	9.84	65.92838	32.55164	38.93	32.29	6.693986	0.0968	0.0201	333.62	-0.362	0.156	0.709	0.268
1	1.08	89.8	0.3656	0.1783	1.7417	7.49E-14	2.61E-14	2.05E-13	6.99E-14	0	0	0	0	0	0	0	240.626996	40.646646	2.87	6832	15.7	20.9	4248.5	4573.1	23.12	1.32	2RXS	J160225.3+403740	240.60545	40.62782	40.33	48.68588	59.36615	6.99	16.81	5.736016	0.0515	0.0176	326.5	9.999	9.999	9.999	9.999
1	0.92	30.5	9.2168	3.6098	11.3401	1.43E-12	9.49E-14	1.55E-13	5.97E-14	0	0	0	0	0	0	0	168.831795	40.715428	15.03	488	240.1	306.9	3886.9	4019	9.55	1.96	2RXS	J111520.8+404322	168.83682	40.72299	14.36	66.00213	32.69744	10.28	10.23	3.948344	0.0305	0.0118	335.04	1	0.679	-0.278	0.306
1	1.17	35.7	0.8044	0.1521	1.1874	4.86E-13	7.59E-14	6.05E-13	6.45E-14	0.6036	0.1141	2.7851	7.05E-13	1.10E-13	1.17E-12	1.25E-13	208.58523	40.751147	6.41	3932	50	51.5	1938.7	1939.2	25.82	1.04	2RXS	J135418.6+404533	208.57764	40.75921	5.59	71.19558	47.99905	161.11	112.66	12.025998	0.1725	0.0184	652.94	0.271	0.076	0.15	0.089
1	0.4	30.1	1.1525	0.7047	0.2317	1.20E-13	5.09E-14	1.04E-13	4.55E-14	0	0	0	0	0	0	0	183.735705	40.77455	2.35	4606	9.1	5.2	1749.3	1772.3	10.88	1.93	2RXS	J121454.4+404610	183.72697	40.76945	15.84	74.41807	38.22224	7.19	9.35	4.104984	0.0207	0.0091	452.62	-1	0.278	-1	5.868
1	0.7	21.1	1.0233	0.0929	0.2544	1.14E-12	6.94E-14	1.11E-12	7.49E-14	1.0477	0.0952	0.5144	9.28E-13	5.66E-14	8.86E-13	5.96E-14	247.799897	40.805407	16.4	3438	296.1	356.7	4797.6	4807.3	18.2	0.96	2RXS	J163111.3+404759	247.79712	40.79993	3.76	43.23369	61.43667	448.25	271.19	18.253767	0.3295	0.0222	823.04	-0.48	0.041	0.026	0.092
1	0.57	25	0.8002	0.2591	0.6849	1.32E-13	3.09E-14	1.65E-13	3.68E-14	0.8667	0.2806	0.4414	3.86E-14	9.04E-15	4.45E-14	9.96E-15	245.461111	40.81777	4.27	4587	27.3	32.7	3789.1	3918.9	19.9	0.93	2RXS	J162148.7+404851	245.45311	40.81434	15.21	45.00787	60.86998	22.4	41	9.164437	0.0495	0.0111	828.92	-0.852	0.175	1	1.121
1	1.14	36.5	1.1223	0.3077	0.4318	1.84E-13	2.59E-14	1.64E-13	3.87E-14	0.8308	0.2277	0.644	2.73E-13	3.83E-14	3.29E-13	7.74E-14	247.423992	40.822159	7.13	3438	78.8	129.4	7879	7873.9	2.53	0.96	2RXS	J162943.6+404850	247.43204	40.81404	11.56	43.51019	61.36261	19.94	41.47	9.767998	0.0487	0.0115	851.81	0.268	0.109	0.3	0.114
1	1.3	95.3	0.0775	0.0302	11.9639	3.52E-13	1.35E-13	4.54E-12	3.23E-13	0.1189	0.0463	10.4288	2.12E-13	8.13E-14	1.78E-12	1.27E-13	15.950278	40.843053	2.61	2255	9.1	9.2	808.6	829.8	29.01	6.43	2RXS	J010340.9+405125	15.92055	40.85704	5.04	-21.95552	31.17586	534.63	212.95	15.153491	0.4951	0.0352	430.1	-0.301	0.053	0	0.095
1	2.33	174.8	1.0985	0.5764	0.1777	1.54E-13	6.02E-14	1.40E-13	4.87E-14	0	0	0	0	0	0	0	165.694013	40.863655	2.55	3150	9.2	9.8	1207.7	1205.6	12.56	1.3	2RXS	J110239.8+404911	165.66612	40.81993	17	63.78458	31.68291	12.15	14.53	5.065001	0.0355	0.0124	409.73	-1	0.419	0	0
1	1.5	62.5	1.154	0.3302	0.4914	2.79E-13	6.20E-14	2.42E-13	4.36E-14	1.2092	0.346	0.6465	2.17E-13	4.83E-14	1.80E-13	3.24E-14	210.254335	40.921096	4.5	3151	25.5	28.7	1732.8	1771	4.22	1.06	2RXS	J140102.5+405415	210.26067	40.9044	7.9	70.12689	48.78738	48.41	44.44	8.012119	0.0684	0.0123	650.11	-0.492	0.139	1	0.252
1	2.01	88.2	0.858	0.2112	0.6243	2.30E-13	4.22E-14	2.68E-13	4.40E-14	0.6309	0.1553	1.8384	3.42E-13	6.27E-14	5.41E-13	8.88E-14	246.893646	40.934219	5.45	3438	44.6	56.4	3586.7	3766.6	23.64	0.97	2RXS	J162741.7+405531	246.9239	40.92543	15.48	43.89522	61.34441	43.67	69.56	11.411114	0.079	0.013	880.19	0.285	0.092	0.432	0.092
1	0.62	18.6	0.3268	0.0075	42.8606	3.28E-11	5.79E-13	1.00E-10	1.47E-12	0.4651	0.0107	31.9097	2.52E-11	4.46E-13	5.42E-11	7.92E-13	47.048217	40.959958	56.6	829	3248.8	4447.5	3228.6	3177.2	0.38	12.38	2RXS	J030810.0+405727	47.04206	40.95772	0.97	-14.89864	22.43055	20928.85	4720.53	68.959564	9.602	0.1403	491.62	0.076	0.012	0.224	0.016
1	2.03	150.1	0.5516	0.3176	1.0146	4.06E-14	1.80E-14	7.36E-14	2.71E-14	0	0	0	0	0	0	0	247.340513	40.963999	2.26	3438	16.3	14	7448.1	7309.6	6.8	0.98	2RXS	J162916.0+410006	247.31691	41.0017	11.76	43.59882	61.51255	9.41	18.55	6.834636	0.0216	0.008	858.99	-0.182	0.327	-0.905	0.548
1	0.84	25.2	0.6903	0.0555	4.5987	1.29E-12	7.84E-14	1.87E-12	9.83E-14	0.7245	0.0583	4.0129	9.43E-13	5.74E-14	1.30E-12	6.86E-14	244.965618	40.983989	16.44	4587	285.3	323.3	4103.9	3869.8	18.49	0.98	2RXS	J161951.7+405837	244.96577	40.97698	3.13	45.3736	60.8965	811.69	418.2	22.017859	0.5482	0.0289	762.92	-0.543	0.035	0.026	0.088
1	0.59	43.9	0.4077	0.1881	1.9907	5.19E-14	2.00E-14	1.27E-13	3.21E-14	0	0	0	0	0	0	0	247.64631	41.027358	2.59	3438	16.4	15.3	5865.7	5879.1	14.73	0.98	2RXS	J163031.2+410137	247.63017	41.027	10.38	43.36266	61.61216	20.39	31.61	7.980793	0.0373	0.0094	846.85	-1	0.28	1	1.759
1	1.02	56.2	0.6135	0.218	1.4221	1.11E-13	3.23E-14	1.81E-13	3.73E-14	0.666	0.2366	1.1846	5.99E-14	1.74E-14	8.99E-14	1.85E-14	245.966699	41.084959	3.45	4587	19.5	19.6	3223.2	3310.3	29.21	0.95	2RXS	J162347.7+410436	245.94902	41.07686	14.21	44.63041	61.24372	26.3	46.62	9.580245	0.054	0.0111	863.78	-0.689	0.096	-0.024	0.336
1	0.61	46.2	0.6203	0.3627	0.7893	6.37E-14	2.70E-14	1.03E-13	4.14E-14	0	0	0	0	0	0	0	188.466691	41.119042	2.36	3929	12	11.5	4129.4	4209.8	7.59	1.68	2RXS	J123349.5+410745	188.4565	41.12931	20.49	75.53773	40.35673	7.28	11.31	4.557143	0.0223	0.009	506.52	-0.001	0.27	-0.529	0.325
1	2.22	167.2	0.6215	0.369	0.7751	1.50E-13	6.46E-14	2.41E-13	9.85E-14	0.6386	0.3791	0.7341	1.41E-13	6.06E-14	2.20E-13	8.98E-14	16.115364	41.189687	2.32	2255	9.3	5.5	1947.2	1962	6.92	6.68	2RXS	J010428.9+411409	16.12045	41.23598	18.69	-21.56914	31.44728	7.99	10.62	4.335018	0.026	0.0106	407.97	0.552	0.142	0.207	0.16
1	1.04	46.2	0.6934	0.2821	0.8013	1.15E-13	2.20E-14	1.66E-13	5.95E-14	0	0	0	0	0	0	0	240.706421	41.206885	5.22	6832	46.7	50.8	8229	8326.4	13.71	1.32	2RXS	J160252.8+411157	240.72008	41.19922	17.55	48.55894	59.92673	11.17	13.13	4.712212	0.0417	0.015	314.94	-0.566	0.253	-0.139	0.657
1	1.41	76.5	0.3238	0.112	4.0273	1.24E-13	3.97E-14	3.84E-13	5.08E-14	0.2466	0.0853	4.8933	1.80E-13	5.74E-14	7.28E-13	9.63E-14	246.085228	41.235873	3.13	4587	18	20.3	2679.3	2611.8	34.94	0.97	2RXS	J162413.7+411419	246.05724	41.2388	12.49	44.54712	61.42365	69.32	98.92	13.084112	0.1132	0.015	874.18	0.214	0.067	0.23	0.074
1	1.75	74.9	0.5067	0.1358	2.7815	1.94E-13	4.53E-14	3.84E-13	5.08E-14	0.386	0.1035	3.8381	2.81E-13	6.55E-14	7.28E-13	9.63E-14	246.037961	41.253742	4.29	4587	28.5	42.9	2710.4	2730.2	33.06	0.97	2RXS	J162413.7+411419	246.05724	41.2388	12.49	44.54712	61.42365	69.32	98.92	13.084112	0.1132	0.015	874.18	0.214	0.067	0.23	0.074
1	2.48	191.6	1.3392	0.5791	0.612	3.11E-13	1.21E-13	2.32E-13	4.38E-14	0	0	0	0	0	0	0	246.48491	41.263372	2.57	4547	8.1	7.1	484.9	519.2	23.82	0.99	2RXS	J162543.1+411749	246.42998	41.29695	25.18	44.26636	61.57251	19.32	60.57	11.428174	0.0678	0.0128	893.77	0.098	0.219	-0.033	0.209
1	1.09	83.8	0.7357	0.4183	0.5268	7.86E-14	3.11E-14	1.07E-13	4.37E-14	0	0	0	0	0	0	0	188.962857	41.270118	2.53	3929	12.9	13.3	3578.5	3530.8	16.6	1.65	2RXS	J123544.2+411644	188.93422	41.27897	23.89	75.48602	40.67072	6.86	12.18	4.979084	0.0235	0.0096	518.86	9.999	9.999	9.999	9.999
1	1.12	82.4	1.4153	0.6707	0.6872	3.95E-13	1.48E-13	2.79E-13	8.10E-14	0	0	0	0	0	0	0	286.480179	41.278483	2.67	3288	8.9	7.3	723.1	745.9	9.43	8.14	2RXS	J190552.6+411759	286.46933	41.29986	8.97	15.00176	63.14006	19.86	19.11	5.5488	0.0286	0.0083	669.01	1	0.291	0.051	0.218
1	0.97	33.8	9.4021	2.4604	14.9709	4.70E-12	2.49E-13	5.00E-13	1.28E-13	10.9347	2.8615	15.6519	4.16E-12	2.21E-13	3.80E-13	9.74E-14	16.151007	41.296304	18.83	2255	362.7	431.5	2426.7	2394.1	0.38	6.73	2RXS	J010434.7+411816	16.14482	41.30446	17.6	-21.49976	31.50029	21.25	21.74	5.570787	0.0538	0.0138	404.2	0.322	0.151	0.377	0.17
1	2.25	175.9	0.7315	0.3572	0.6344	6.36E-14	2.27E-14	8.70E-14	2.89E-14	0.7996	0.3904	0.4569	1.73E-14	6.17E-15	2.16E-14	7.19E-15	247.562104	41.338241	2.8	3438	16.6	26.7	4865.9	4847.6	29.43	1	2RXS	J163005.1+412235	247.52164	41.3765	27.89	43.44646	61.91701	7.99	22.09	7.35314	0.0253	0.0084	873.54	-0.862	0.124	1	0.48
1	2.16	120.4	0.9871	0.4429	0.0288	1.26E-13	3.52E-14	1.27E-13	4.46E-14	0	0	0	0	0	0	0	188.465827	41.35015	3.57	3929	20.2	25.8	3546.6	3543.7	13.54	1.71	2RXS	J123341.3+412128	188.42249	41.35796	17.03	75.31078	40.53923	10.62	13.74	4.815033	0.0274	0.0096	502.22	-0.584	0.217	-0.34	0.594
1	1.75	131	0.6162	0.3255	0.8995	7.87E-14	3.11E-14	1.28E-13	4.48E-14	0	0	0	0	0	0	0	188.453876	41.385684	2.53	3929	11.6	14.5	3257.4	3107	15.64	1.72	2RXS	J123341.3+412128	188.42249	41.35796	17.03	75.31078	40.53923	10.62	13.74	4.815033	0.0274	0.0096	502.22	-0.584	0.217	-0.34	0.594
