c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg
1,0.71,29.9,0.4463,0.11800000000000001,2.8555,3.91e-13,7.86e-14,8.77e-13,1.51e-13,0.3436,0.0908,3.5429,4.24e-13,8.51E-14,1.23E-12,2.12E-13,127.712052,24.187768,4.98,3264,29.1,31.6,2072.4,2037.4,0.38,3.63,2RXS,J083051.6+241048,127.71533000000001,24.180020000000003,9.62,31.873590000000004,5.09154,68.25,41.68,7.166906,0.1209,0.0208,344.76,0.828,0.132,0.341,0.136,1641,73.07, 2CXO J083052.9+241159, 08 30 52.93,+24 11 59.09,9.393e-16,3.523e-16,1.526e-15,         ,         ,         ,127.72054166666665,24.19974722222222
1,0.43,31.6,0.9559,0.5712,0.075,1.0699999999999999e-13,3.86e-14,1.1199999999999999e-13,5.3e-14,0.0,0,0,0.0,0,0,0,239.021025,24.443635999999998,2.76,4950,13.8,13.3,3801.6,3749.2,0.38,4.53,2RXS,J155602.9+242650,239.01227000000003,24.44728,11.17,48.5871,43.64095,7.88,7.89,3.749486,0.0139,0.0066,569.16,1.0,0.45899999999999996,0.19399999999999998,0.27699999999999997,1652,13.3, 2CXO J155603.8+242653, 15 56 03.90,+24 26 53.01,2.394e-14,2.135e-14,2.636e-14,3.429e-14,3.148e-14,3.709e-14,239.01624999999999,24.448058333333332
1,0.43,31.6,0.9559,0.5712,0.075,1.0699999999999999e-13,3.86e-14,1.1199999999999999e-13,5.3e-14,0.0,0,0,0.0,0,0,0,239.021025,24.443635999999998,2.76,4950,13.8,13.3,3801.6,3749.2,0.38,4.53,2RXS,J155602.9+242650,239.01227000000003,24.44728,11.17,48.5871,43.64095,7.88,7.89,3.749486,0.0139,0.0066,569.16,1.0,0.45899999999999996,0.19399999999999998,0.27699999999999997,1652,84.28, 2CXO J155606.8+242545, 15 56 06.90,+24 25 45.48,6.539e-15,5.202e-15,7.802e-15,6.238e-15,5.124e-15,7.351e-15,239.02874999999997,24.4293
1,0.43,31.6,0.9559,0.5712,0.075,1.0699999999999999e-13,3.86e-14,1.1199999999999999e-13,5.3e-14,0.0,0,0,0.0,0,0,0,239.021025,24.443635999999998,2.76,4950,13.8,13.3,3801.6,3749.2,0.38,4.53,2RXS,J155602.9+242650,239.01227000000003,24.44728,11.17,48.5871,43.64095,7.88,7.89,3.749486,0.0139,0.0066,569.16,1.0,0.45899999999999996,0.19399999999999998,0.27699999999999997,1652,89.9, 2CXO J155600.1+242528, 15 56 00.18,+24 25 28.64,6.282e-16,2.475e-16,1.009e-15,0.000e+00,0.000e+00,2.906e-16,239.00074999999998,24.424622222222222
1,0.43,31.6,0.9559,0.5712,0.075,1.0699999999999999e-13,3.86e-14,1.1199999999999999e-13,5.3e-14,0.0,0,0,0.0,0,0,0,239.021025,24.443635999999998,2.76,4950,13.8,13.3,3801.6,3749.2,0.38,4.53,2RXS,J155602.9+242650,239.01227000000003,24.44728,11.17,48.5871,43.64095,7.88,7.89,3.749486,0.0139,0.0066,569.16,1.0,0.45899999999999996,0.19399999999999998,0.27699999999999997,1652,111.78, 2CXO J155609.8+242750, 15 56 09.84,+24 27 50.45,5.949e-15,4.627e-15,7.198e-15,1.126e-15,6.064e-16,1.646e-15,239.04099999999997,24.46401388888889
1,0.85,26.7,0.4991,0.0922,3.5069999999999997,3.9799999999999997e-13,5.38e-14,7.97e-13,1e-13,0.5526,0.1021,3.0565,3.37e-13,4.57E-14,6.11E-13,7.69E-14,186.409636,24.972082999999998,7.39,565,64.4,76.0,3578.9,3457.8,0.38,1.72,2RXS,J122539.9+245835,186.41626000000002,24.97643,9.39,83.82569000000001,25.32152,107.66,80.84,10.173156,0.1707,0.0215,473.7,-0.306,0.087,0.135,0.151,1678,4.82, 2CXO J122539.5+245836, 12 25 39.56,+24 58 36.31,2.964e-13,2.848e-13,3.081e-13,4.237e-13,4.055e-13,4.408e-13,186.4148333333333,24.976752777777776
1,0.85,26.7,0.4991,0.0922,3.5069999999999997,3.9799999999999997e-13,5.38e-14,7.97e-13,1e-13,0.5526,0.1021,3.0565,3.37e-13,4.57E-14,6.11E-13,7.69E-14,186.409636,24.972082999999998,7.39,565,64.4,76.0,3578.9,3457.8,0.38,1.72,2RXS,J122539.9+245835,186.41626000000002,24.97643,9.39,83.82569000000001,25.32152,107.66,80.84,10.173156,0.1707,0.0215,473.7,-0.306,0.087,0.135,0.151,1678,31.18, 2CXO J122540.8+245903, 12 25 40.87,+24 59 03.44,4.950e-16,2.912e-17,9.318e-16,         ,         ,         ,186.42029166666666,24.98428888888889
1,0.85,26.7,0.4991,0.0922,3.5069999999999997,3.9799999999999997e-13,5.38e-14,7.97e-13,1e-13,0.5526,0.1021,3.0565,3.37e-13,4.57E-14,6.11E-13,7.69E-14,186.409636,24.972082999999998,7.39,565,64.4,76.0,3578.9,3457.8,0.38,1.72,2RXS,J122539.9+245835,186.41626000000002,24.97643,9.39,83.82569000000001,25.32152,107.66,80.84,10.173156,0.1707,0.0215,473.7,-0.306,0.087,0.135,0.151,1678,86.23, 2CXO J122534.5+245921, 12 25 34.57,+24 59 21.77,1.854e-15,8.477e-16,2.808e-15,1.154e-15,4.329e-16,1.876e-15,186.39404166666662,24.989380555555556
1,0.21,6.9,2.0806,0.6571,2.5847,4.4e-13,6.61e-14,2.12e-13,5.88e-14,0.0,0,0,0.0,0,0,0,186.51750800000002,25.114323000000002,6.66,565,52.0,62.9,2604.7,2596.1,9.98,1.71,2RXS,J122604.4+250645,186.51859,25.11269,11.91,83.96161,25.4846,19.98,21.58,5.995755,0.0455,0.0126,474.32,-0.255,0.209,0.16699999999999998,0.325,1686,9.53, 2CXO J122604.1+250637, 12 26 04.11,+25 06 37.42,8.526e-14,7.802e-14,9.251e-14,1.820e-13,1.652e-13,1.988e-13,186.517125,25.110394444444445
1,1.2,42.0,0.9745,0.299,0.0833,2.1600000000000004e-13,2.69e-14,2.2200000000000001e-13,6.21e-14,1.0964,0.3363,0.3091,8.57e-14,1.07E-14,7.82E-14,2.19E-14,202.662474,25.157265,8.02,498,83.7,100.7,7383.0,7130.6,0.38,1.08,2RXS,J133036.8+250855,202.65372,25.14872,18.11,80.99004000000001,31.910009999999996,17.57,20.99,5.883369999999999,0.0621,0.0174,337.9,-0.775,0.122,-0.479,0.5710000000000001,1687,19.02, 2CXO J133037.6+250911, 13 30 37.69,+25 09 11.01,1.070e-13,1.031e-13,1.107e-13,1.476e-13,1.433e-13,1.516e-13,202.65704166666663,25.15305833333333
1,1.2,42.0,0.9745,0.299,0.0833,2.1600000000000004e-13,2.69e-14,2.2200000000000001e-13,6.21e-14,1.0964,0.3363,0.3091,8.57e-14,1.07E-14,7.82E-14,2.19E-14,202.662474,25.157265,8.02,498,83.7,100.7,7383.0,7130.6,0.38,1.08,2RXS,J133036.8+250855,202.65372,25.14872,18.11,80.99004000000001,31.910009999999996,17.57,20.99,5.883369999999999,0.0621,0.0174,337.9,-0.775,0.122,-0.479,0.5710000000000001,1687,46.26, 2CXO J133038.1+250938, 13 30 38.13,+25 09 38.48,1.418e-15,9.635e-16,1.847e-15,2.186e-15,1.688e-15,2.657e-15,202.65887499999997,25.160688888888888
1,1.2,42.0,0.9745,0.299,0.0833,2.1600000000000004e-13,2.69e-14,2.2200000000000001e-13,6.21e-14,1.0964,0.3363,0.3091,8.57e-14,1.07E-14,7.82E-14,2.19E-14,202.662474,25.157265,8.02,498,83.7,100.7,7383.0,7130.6,0.38,1.08,2RXS,J133036.8+250855,202.65372,25.14872,18.11,80.99004000000001,31.910009999999996,17.57,20.99,5.883369999999999,0.0621,0.0174,337.9,-0.775,0.122,-0.479,0.5710000000000001,1687,101.72, 2CXO J133034.0+250721, 13 30 34.04,+25 07 21.35,0.000e+00,0.000e+00,1.912e-16,3.795e-16,1.610e-16,5.980e-16,202.64183333333332,25.122597222222222
1,0.87,47.8,1.1173,0.44799999999999995,0.273,3.41e-13,1.06e-13,3.05e-13,7.78e-14,1.1052,0.4431,0.2467,3.6000000000000003e-13,1.11E-13,3.25E-13,8.29E-14,149.222267,25.250003,3.23,3265,13.7,16.8,1025.2,1028.0,0.84,2.67,2RXS,J095649.8+251506,149.2077,25.25176,13.76,50.980990000000006,11.95951,25.45,22.14,5.63998,0.0498,0.0127,444.3,0.23,0.19,0.49,0.19899999999999998,1690,9.82, 2CXO J095649.8+251516, 09 56 49.88,+25 15 16.14,1.698e-13,1.568e-13,1.819e-13,2.331e-13,2.178e-13,2.474e-13,149.2078333333333,25.254483333333333
1,1.08,35.8,4.047,1.1559,4.9057,1.29e-12,1.8100000000000004e-13,3.18e-13,7.89e-14,3.0908,0.8828,4.1752,1.31e-12,1.85E-13,4.25E-13,1.06E-13,241.4375,25.868314,7.11,4607,54.6,60.3,1252.0,1187.1,24.97,4.6,2RXS,J160545.4+255130,241.43932999999998,25.858520000000002,14.1,46.778929999999995,45.60641,22.91,25.39,6.311678,0.0392,0.0097,647.6,0.9259999999999999,0.129,0.177,0.13,1708,15.83, 2CXO J160545.8+255145, 16 05 45.89,+25 51 45.29,8.402e-13,8.135e-13,8.652e-13,6.367e-13,6.167e-13,6.556e-13,241.44120833333332,25.862580555555557
1,1.08,35.8,4.047,1.1559,4.9057,1.29e-12,1.8100000000000004e-13,3.18e-13,7.89e-14,3.0908,0.8828,4.1752,1.31e-12,1.85E-13,4.25E-13,1.06E-13,241.4375,25.868314,7.11,4607,54.6,60.3,1252.0,1187.1,24.97,4.6,2RXS,J160545.4+255130,241.43932999999998,25.858520000000002,14.1,46.778929999999995,45.60641,22.91,25.39,6.311678,0.0392,0.0097,647.6,0.9259999999999999,0.129,0.177,0.13,1708,110.18, 2CXO J160548.3+254947, 16 05 48.35,+25 49 47.75,3.787e-15,1.894e-15,5.581e-15,1.489e-15,5.865e-16,2.391e-15,241.45145833333328,25.829930555555556
1,1.03,46.7,0.7671,0.3224,0.5752,1.6399999999999998e-13,2.9e-14,2.1399999999999997e-13,8.17e-14,0.0,0,0,0.0,0,0,0,226.307581,25.921188,5.67,1907,54.4,60.9,9245.3,9203.3,6.19,3.66,2RXS,J150516.9+255456,226.3206,25.915589999999998,19.15,60.12361,41.2794,9.89,11.94,4.555381,0.0294,0.0112,405.94,-0.272,0.22899999999999998,0.675,0.36200000000000004,1709,81.09, 2CXO J150522.7+255516, 15 05 22.76,+25 55 16.52,1.880e-15,1.347e-15,2.381e-15,1.820e-15,1.165e-15,2.475e-15,226.3448333333333,25.921255555555557
1,1.03,46.7,0.7671,0.3224,0.5752,1.6399999999999998e-13,2.9e-14,2.1399999999999997e-13,8.17e-14,0.0,0,0,0.0,0,0,0,226.307581,25.921188,5.67,1907,54.4,60.9,9245.3,9203.3,6.19,3.66,2RXS,J150516.9+255456,226.3206,25.915589999999998,19.15,60.12361,41.2794,9.89,11.94,4.555381,0.0294,0.0112,405.94,-0.272,0.22899999999999998,0.675,0.36200000000000004,1709,110.06, 2CXO J150523.5+255600, 15 05 23.57,+25 56 00.25,0.000e+00,0.000e+00,3.093e-16,0.000e+00,0.000e+00,4.126e-16,226.3482083333333,25.93340277777778
1,0.23,10.8,1.639,0.7761,1.2184,7.190000000000002e-13,1.25e-13,4.3900000000000005e-13,1.93e-13,0.0,0,0,0.0,0,0,0,60.957459,26.181858,5.76,3994,37.4,41.7,1678.4,1732.8,14.73,8.82,2RXS,J040350.5+261058,60.96058000000001,26.182920000000003,24.2,-19.40035,5.32138,7.95,7.7,3.3923690000000004,0.0442,0.0195,174.38,1.0,0.38,0.6609999999999999,0.297,1718,7.1, 2CXO J040350.8+261052, 04 03 50.85,+26 10 52.76,2.932e-14,2.531e-14,3.311e-14,1.088e-13,1.012e-13,1.159e-13,60.96187499999999,26.181322222222224
1,0.23,10.8,1.639,0.7761,1.2184,7.190000000000002e-13,1.25e-13,4.3900000000000005e-13,1.93e-13,0.0,0,0,0.0,0,0,0,60.957459,26.181858,5.76,3994,37.4,41.7,1678.4,1732.8,14.73,8.82,2RXS,J040350.5+261058,60.96058000000001,26.182920000000003,24.2,-19.40035,5.32138,7.95,7.7,3.3923690000000004,0.0442,0.0195,174.38,1.0,0.38,0.6609999999999999,0.297,1718,17.4, 2CXO J040349.3+261051, 04 03 49.34,+26 10 51.92,1.990e-14,1.661e-14,2.318e-14,6.685e-14,6.106e-14,7.263e-14,60.955583333333315,26.18108888888889
1,0.23,10.8,1.639,0.7761,1.2184,7.190000000000002e-13,1.25e-13,4.3900000000000005e-13,1.93e-13,0.0,0,0,0.0,0,0,0,60.957459,26.181858,5.76,3994,37.4,41.7,1678.4,1732.8,14.73,8.82,2RXS,J040350.5+261058,60.96058000000001,26.182920000000003,24.2,-19.40035,5.32138,7.95,7.7,3.3923690000000004,0.0442,0.0195,174.38,1.0,0.38,0.6609999999999999,0.297,1718,18.84, 2CXO J040349.2+261050, 04 03 49.26,+26 10 50.81,1.497e-14,1.218e-14,1.775e-14,5.551e-14,5.006e-14,6.096e-14,60.95524999999999,26.180780555555557
1,0.23,10.8,1.639,0.7761,1.2184,7.190000000000002e-13,1.25e-13,4.3900000000000005e-13,1.93e-13,0.0,0,0,0.0,0,0,0,60.957459,26.181858,5.76,3994,37.4,41.7,1678.4,1732.8,14.73,8.82,2RXS,J040350.5+261058,60.96058000000001,26.182920000000003,24.2,-19.40035,5.32138,7.95,7.7,3.3923690000000004,0.0442,0.0195,174.38,1.0,0.38,0.6609999999999999,0.297,1718,117.69, 2CXO J040353.7+261248, 04 03 53.71,+26 12 48.19,2.067e-15,9.121e-16,3.162e-15,1.211e-15,4.772e-16,1.946e-15,60.97379166666666,26.21338611111111
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,28.88,2CXO J123541.1+263123X, 12 35 41.20,+26 31 23.44,         ,         ,         ,         ,         ,         ,188.92166666666665,26.523177777777775
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,29.27, 2CXO J123541.1+263123, 12 35 41.18,+26 31 23.07,5.268e-15,4.295e-15,6.242e-15,2.333e-14,2.146e-14,2.520e-14,188.92158333333333,26.523075
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,37.63, 2CXO J123543.8+263209, 12 35 43.82,+26 32 09.13,0.000e+00,0.000e+00,2.303e-16,3.565e-16,1.188e-16,5.942e-16,188.93258333333333,26.535869444444447
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,43.98, 2CXO J123541.8+263235, 12 35 41.80,+26 32 35.77,2.976e-15,2.262e-15,3.650e-15,3.455e-15,2.715e-15,4.196e-15,188.92416666666665,26.543269444444444
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,52.24, 2CXO J123544.4+263121, 12 35 44.47,+26 31 21.68,1.885e-16,0.000e+00,3.771e-16,4.627e-16,2.056e-16,7.198e-16,188.93529166666667,26.522688888888887
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,60.86, 2CXO J123536.8+263205, 12 35 36.89,+26 32 05.35,1.129e-15,6.520e-16,1.580e-15,4.430e-16,1.846e-16,6.892e-16,188.90370833333333,26.534819444444445
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,65.95, 2CXO J123537.2+263114, 12 35 37.28,+26 31 14.61,2.576e-15,1.922e-15,3.229e-15,3.836e-15,3.058e-15,4.613e-15,188.90533333333332,26.520725
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,67.99, 2CXO J123545.6+263117, 12 35 45.67,+26 31 17.48,         ,         ,         ,8.877e-16,4.780e-16,1.297e-15,188.94029166666667,26.52152222222222
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,93.5, 2CXO J123534.7+263122, 12 35 34.72,+26 31 22.15,5.673e-16,2.269e-16,8.915e-16,6.279e-16,2.974e-16,9.418e-16,188.89466666666664,26.522819444444444
1,0.6,26.5,0.6327,0.2931,0.8701,7.51e-14,1.85e-14,1.1900000000000002e-13,4.66e-14,0.0,0,0,0.0,0,0,0,188.925792,26.5378,4.06,9974,34.0,30.6,9189.7,8712.4,36.38,1.33,2RXS,J123541.3+263152,188.92215,26.531190000000002,17.0,86.43644,27.711570000000002,8.29,14.28,5.602462999999999,0.0297,0.0117,480.35,0.42700000000000005,0.249,0.106,0.207,1728,116.36, 2CXO J123536.4+263328, 12 35 36.46,+26 33 28.71,3.510e-15,2.684e-15,4.284e-15,2.120e-15,1.582e-15,2.659e-15,188.90191666666664,26.557975
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,31.55, 2CXO J042945.0+263304, 04 29 45.05,+26 33 04.55,1.456e-15,7.058e-16,2.206e-15,         ,         ,         ,67.43770833333333,26.55126388888889
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,36.33, 2CXO J042943.4+263250, 04 29 43.46,+26 32 50.33,4.280e-16,0.000e+00,8.559e-16,         ,         ,         ,67.43108333333332,26.54731388888889
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,37.98, 2CXO J042941.5+263257, 04 29 41.55,+26 32 57.65,1.315e-13,1.245e-13,1.380e-13,1.680e-13,1.595e-13,1.760e-13,67.423125,26.549347222222224
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,39.87, 2CXO J042942.4+263248, 04 29 42.47,+26 32 48.67,7.224e-14,6.730e-14,7.719e-14,1.588e-13,1.505e-13,1.665e-13,67.42695833333333,26.54685277777778
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,77.71, 2CXO J042949.1+263315, 04 29 49.11,+26 33 15.73,8.527e-16,2.931e-16,1.386e-15,0.000e+00,0.000e+00,4.807e-16,67.454625,26.554369444444447
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,109.97, 2CXO J042936.3+263422, 04 29 36.32,+26 34 22.60,1.703e-14,1.458e-14,1.948e-14,6.059e-14,5.546e-14,6.543e-14,67.40133333333333,26.572944444444445
1,0.37,13.5,1.4865,0.504,1.2634,6.47e-13,1.0800000000000002e-13,4.35e-13,1.29e-13,1.7271,0.5855,1.7652,5.829999999999999e-13,9.68E-14,3.37E-13,9.97E-14,67.428938,26.553997999999996,6.02,3818,43.0,47.7,2156.3,2171.4,12.54,14.83,2RXS,J042943.3+263326,67.43073000000001,26.5574,20.96,-14.92852,4.68304,14.47,18.79,5.553071,0.0411,0.0121,457.58,0.513,0.157,0.081,0.171,1729,110.17, 2CXO J042935.2+263341, 04 29 35.24,+26 33 41.18,1.879e-15,9.394e-16,2.769e-15,         ,         ,         ,67.39683333333333,26.56143888888889
1,0.46,15.0,1.3535,0.4969,0.9490000000000001,2.59e-13,1.79e-14,1.91e-13,6.89e-14,1.1525,0.4231,0.4129,2.7800000000000003e-13,1.93E-14,2.41E-13,8.70E-14,245.89222900000001,26.570081,14.43,6679,296.7,430.6,31854.9,28879.3,27.47,3.59,2RXS,J162334.3+263357,245.89299,26.56597,13.48,43.04824,47.31345,10.96,15.88,5.725238,0.0265,0.0096,598.92,0.6559999999999999,0.162,-0.271,0.159,1730,33.1,2CXO J162335.7+263424X, 16 23 35.74,+26 34 24.53,         ,         ,         ,         ,         ,         ,245.89891666666665,26.573480555555555
1,0.46,15.0,1.3535,0.4969,0.9490000000000001,2.59e-13,1.79e-14,1.91e-13,6.89e-14,1.1525,0.4231,0.4129,2.7800000000000003e-13,1.93E-14,2.41E-13,8.70E-14,245.89222900000001,26.570081,14.43,6679,296.7,430.6,31854.9,28879.3,27.47,3.59,2RXS,J162334.3+263357,245.89299,26.56597,13.48,43.04824,47.31345,10.96,15.88,5.725238,0.0265,0.0096,598.92,0.6559999999999999,0.162,-0.271,0.159,1730,53.75, 2CXO J162336.4+263443, 16 23 36.44,+26 34 43.07,9.402e-16,4.454e-16,1.435e-15,0.000e+00,0.000e+00,3.931e-16,245.9018333333333,26.578630555555556
1,0.46,15.0,1.3535,0.4969,0.9490000000000001,2.59e-13,1.79e-14,1.91e-13,6.89e-14,1.1525,0.4231,0.4129,2.7800000000000003e-13,1.93E-14,2.41E-13,8.70E-14,245.89222900000001,26.570081,14.43,6679,296.7,430.6,31854.9,28879.3,27.47,3.59,2RXS,J162334.3+263357,245.89299,26.56597,13.48,43.04824,47.31345,10.96,15.88,5.725238,0.0265,0.0096,598.92,0.6559999999999999,0.162,-0.271,0.159,1730,71.02, 2CXO J162338.4+263441, 16 23 38.45,+26 34 41.86,9.629e-16,4.248e-16,1.473e-15,0.000e+00,0.000e+00,4.351e-16,245.91020833333332,26.578294444444445
1,0.46,15.0,1.3535,0.4969,0.9490000000000001,2.59e-13,1.79e-14,1.91e-13,6.89e-14,1.1525,0.4231,0.4129,2.7800000000000003e-13,1.93E-14,2.41E-13,8.70E-14,245.89222900000001,26.570081,14.43,6679,296.7,430.6,31854.9,28879.3,27.47,3.59,2RXS,J162334.3+263357,245.89299,26.56597,13.48,43.04824,47.31345,10.96,15.88,5.725238,0.0265,0.0096,598.92,0.6559999999999999,0.162,-0.271,0.159,1730,87.58, 2CXO J162333.9+263524, 16 23 33.99,+26 35 24.97,6.787e-16,2.880e-16,1.049e-15,9.770e-16,4.145e-16,1.510e-15,245.89162499999998,26.590269444444445
